id,list_time,type_real_estate,ward,area,region,address,property_status,price_m2,direction,balconydirection,property_legal_document,size,floornumber,apartment_type,furnishing_sell,apartment_feature,rooms,toilets,floors,house_type,living_size,width,length,land_type,property_road_condition,land_feature,property_back_condition,price
89254258,1635915275000,Đất,Thị trấn Vĩnh An,Huyện Vĩnh Cửu,Đồng Nai,"762, Thị trấn Vĩnh An, Huyện Vĩnh Cửu, Đồng Nai",,"2,06 triệu/m2",,,Đã có sổ,800 m2,,,,,,,,,,17 m,50 m,Đất thổ cư,Hẻm xe hơi,,,1650000000.0
86309054,1635915219468,Đất,Xã Phước Bình,Huyện Long Thành,Đồng Nai,"phước bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",,"2,72 triệu/m2",Đông Nam,,Đang chờ sổ,1100 m2,,,,,,,,,,18 m,58 m,Đất nền dự án,Hẻm xe hơi,Mặt tiền,,2997000000.0
89254162,1635915163000,Đất,Xã Vĩnh Thanh,Huyện Nhơn Trạch,Đồng Nai,"Đường Hùng Vương, Xã Vĩnh Thanh, Huyện Nhơn Trạch, Đồng Nai",,"2,47 triệu/m2",,,Đã có sổ,1500 m2,,,,,,,,,,30 m,50 m,Đất nông nghiệp,Hẻm xe hơi,Mặt tiền,Nở hậu,3700000000.0
88970030,1635915110273,Đất,Thị trấn Trảng Bom,Huyện Trảng Bom,Đồng Nai,"Đường Hùng Vương, Thị trấn Trảng Bom, Huyện Trảng Bom, Đồng Nai",,"5,52 triệu/m2",,,Đã có sổ,105 m2,,,,,,,,,,5 m,21 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,,580000000.0
89074142,1635914987784,Đất,Xã An Viễn,Huyện Trảng Bom,Đồng Nai,"kdc an viễn, Đường Phùng Hưng, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",,"4,69 triệu/m2",,,Đã có sổ,80 m2,,,,,,,,,,5 m,16 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,Nở hậu,375000000.0
83648056,1635914830685,Đất,Xã Phước Khánh,Huyện Nhơn Trạch,Đồng Nai,"Đường Phạm Thái Bường, Xã Phước Khánh, Huyện Nhơn Trạch, Đồng Nai",,"1,25 triệu/m2",,,Đã có sổ,1162 m2,,,,,,,,,,21.2 m,55 m,Đất nông nghiệp,,Mặt tiền,Nở hậu,1450000000.0
88507730,1635914531587,Đất,Xã Phú Đông,Huyện Nhơn Trạch,Đồng Nai,"Đường Nguyễn Thị Minh Khai, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai",,"1,17 triệu/m2",,,Giấy tờ khác,575 m2,,,,,,,,,,23 m,23 m,Đất nông nghiệp,,,,675000000.0
89253674,1635914429000,Đất,Phường Trảng Dài,Thành phố Biên Hòa,Đồng Nai,"Đường 768B, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,"7,45 triệu/m2",Đông,,Đang chờ sổ,110 m2,,,,,,,,,,5 m,21 m,Đất công nghiệp,Hẻm xe hơi,,,820000000.0
89253487,1635914125000,Đất,Phường Tam Hòa,Thành phố Biên Hòa,Đồng Nai,"Đường Xa Lộ Hà Nội, Phường Tam Hòa, Thành phố Biên Hòa, Đồng Nai",,"22,93 triệu/m2",,,,205 m2,,,,,,,,,,5 m,43 m,Đất thổ cư,,,,4700000000.0
89219213,1635914094994,Đất,Xã Long Đức,Huyện Long Thành,Đồng Nai,"Đường Phùng Hưng, Xã Long Đức, Huyện Long Thành, Đồng Nai",,"9,99 triệu/m2",,,Đã có sổ,80 m2,,,,,,,,,,5 m,16 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,Nở hậu,799000000.0
88616073,1635914054378,Đất,Xã Bảo Hoà,Huyện Xuân Lộc,Đồng Nai,"Đường Quốc lộ 1A, Xã Bảo Hoà, Huyện Xuân Lộc, Đồng Nai",,"2,41 triệu/m2",,,Đã có sổ,1005 m2,,,,,,,,,,22 m,46 m,Đất nông nghiệp,,Mặt tiền,,2420000000.0
89253422,1635914043000,Đất,Xã Phước Khánh,Huyện Nhơn Trạch,Đồng Nai,"Đường Phạm Thái Bường, Xã Phước Khánh, Huyện Nhơn Trạch, Đồng Nai",,"2,31 triệu/m2",,,Đã có sổ,1600 m2,,,,,,,,,,30 m,53 m,Đất nông nghiệp,,,,3700000000.0
88966127,1635913861229,Đất,Phường An Hoà,Thành phố Biên Hòa,Đồng Nai,"Nguyễn Trung Trực, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",,"16,17 triệu/m2",Tây Bắc,,Đã có sổ,60 m2,,,,,,,,,,5 m,12 m,Đất thổ cư,,Mặt tiền,,970000000.0
88428264,1635913521693,Đất,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,18 triệu/m2,Đông,,Đã có sổ,100 m2,,,,,,,,,,5 m,24 m,Đất thổ cư,,Mặt tiền,,1800000000.0
88905235,1635913421085,Đất,Phường Tam Phước,Thành phố Biên Hòa,Đồng Nai,"Đường Phùng Hưng, Phường Tam Phước, Thành phố Biên Hòa, Đồng Nai",,6 triệu/m2,,,Đã có sổ,100 m2,,,,,,,,,,,,Đất thổ cư,,Mặt tiền,,600000000.0
89252831,1635913273000,Đất,Xã Long Đức,Huyện Long Thành,Đồng Nai,"Đường Long Đức, Xã Long Đức, Huyện Long Thành, Đồng Nai",,"5,5 triệu/m2",,,Đã có sổ,1000 m2,,,,,,,,,,16 m,65 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,,5500000000.0
89252791,1635913224000,Đất,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Đường Phùng Hưng, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",,"5,25 triệu/m2",,,Đã có sổ,120 m2,,,,,,,,,,5 m,24 m,Đất nền dự án,Hẻm xe hơi,Mặt tiền,Nở hậu,630000000.0
89191500,1635913150036,Đất,Thị trấn Trảng Bom,Huyện Trảng Bom,Đồng Nai,"đường Trảng Bom Đồi 61, Thị trấn Trảng Bom, Huyện Trảng Bom, Đồng Nai",,1 triệu/m2,,,Đã có sổ,1000 m2,,,,,,,,,,20 m,50 m,Đất thổ cư,,Mặt tiền,Nở hậu,1000000000.0
88862277,1635913116693,Đất,Xã Bắc Sơn,Huyện Trảng Bom,Đồng Nai,"Đường Số 4, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",,12 triệu/m2,,,Đã có sổ,100 m2,,,,,,,,,,5 m,20 m,Đất nền dự án,Hẻm xe hơi,Mặt tiền,Nở hậu,1200000000.0
88451929,1635913116691,Đất,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,"17,29 triệu/m2",,,Đã có sổ,105 m2,,,,,,,,,,5 m,21 m,Đất nền dự án,,Mặt tiền,,1815000000.0
89252561,1635912959000,Đất,Xã Long An,Huyện Long Thành,Đồng Nai,"Đường Giải Phóng, Xã Long An, Huyện Long Thành, Đồng Nai",,"4,5 triệu/m2",,,Đã có sổ,1311 m2,,,,,,,,,,18 m,70 m,Đất nông nghiệp,,Mặt tiền,,5899999000.0
